Market Name ,Market Key,Market Type,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
75479,75479,Zip Code,"42,888","43,750","44,948",0,"39,000","43,250","44,477","44,934","45,521","42,035","50,776",
75480,75480,Zip Code,"42,204","40,323","41,771",0,"43,529","39,903","49,726","59,868","68,432","65,766","62,967",
75481,75481,Zip Code,"43,333","44,167","51,667",0,"40,215","45,909","43,036","49,375","51,316","51,389","55,469",
75482,75482,Zip Code,"36,951","37,589","37,972",0,"45,625","37,852","42,186","45,172","44,266","45,555","47,018",
75486,75486,Zip Code,"42,650","40,438","42,267",0,"37,814","41,808","43,053","45,492","47,946","56,571","53,864",
75487,75487,Zip Code,"31,204","29,766","31,184",0,"41,012","29,492","36,875","36,804","41,917","41,806","41,686",
75488,75488,Zip Code,"36,667","37,667","39,000",0,"29,590","40,800","44,555","43,495","44,000","44,265","46,301",
75489,75489,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
75490,75490,Zip Code,"52,330","52,713","53,588",0,"41,232","51,759","52,715","50,178","55,829","53,487","54,857",
75491,75491,Zip Code,"48,738","51,432","51,762",0,"52,071","49,290","55,115","50,622","57,111","56,972","65,038",
75492,75492,Zip Code,"56,071","48,750","49,167",0,"49,888","45,714","47,000","45,761","50,556","49,357","59,184",
75493,75493,Zip Code,"43,818","44,967","46,406",0,"47,500","45,500","46,526","47,592","51,531","54,556","54,447",
75494,75494,Zip Code,"31,589","33,291","33,989",0,"45,852","34,191","39,239","39,636","46,944","45,738","41,214",
75495,75495,Zip Code,"55,000","57,104","57,944",0,"34,316","56,632","61,632","61,943","63,953","61,537","67,166",
75496,75496,Zip Code,"40,212","39,449","41,356",0,"57,490","37,928","35,776","39,391","39,412","43,318","40,177",
75497,75497,Zip Code,"39,381","41,642","42,900",0,"39,121","42,118","45,400","44,800","52,702","54,192","56,618",
75501,75501,Zip Code,"32,548","33,544","35,765",0,"42,307","33,356","34,840","38,970","35,893","36,390","34,572",
75503,75503,Zip Code,"50,342","52,467","56,485",0,"33,134","52,346","57,258","60,790","53,774","55,729","54,435",
75550,75550,Zip Code,"31,474","32,031","33,190",0,"52,836","33,659","39,286","45,781","46,045","42,059","45,568",
75551,75551,Zip Code,"33,938","34,717","37,207",0,"33,571","36,059","36,103","37,905","37,173","36,567","39,825",
75554,75554,Zip Code,"28,922","30,250","31,229",0,"36,229","31,505","38,997","44,054","43,882","40,161","41,593",
75555,75555,Zip Code,"36,455","37,540","38,774",0,"31,489","39,773","39,408","49,095","45,063","41,094","37,622",
75556,75556,Zip Code,"37,614","39,167","41,731",0,"39,939","39,821","39,745","47,604","50,000","53,178","53,425",
75558,75558,Zip Code,"40,508","41,964","43,323",0,"39,737","40,690","31,849","40,184","43,187","49,442","48,110",
75559,75559,Zip Code,"32,712","35,460","37,920",0,"41,165","34,043","43,495","44,406","38,407","42,271","46,505",
75560,75560,Zip Code,"28,814","30,682","30,056",0,"34,490","30,112","24,897","34,136","36,500","36,818","33,667",
75561,75561,Zip Code,"39,500","42,004","45,373",0,"29,742","40,045","49,528","46,383","35,095","41,346","42,868",
75563,75563,Zip Code,"34,433","35,990","37,363",0,"40,685","35,490","31,969","30,388","32,868","31,926","31,764",
75566,75566,Zip Code,"23,452","25,227","25,926",0,"35,614","25,170","25,263","28,306","29,453","33,966","32,105",
75567,75567,Zip Code,"39,840","44,524","47,269",0,"25,342","42,076","48,012","49,185","43,220","43,048","42,710",
75568,75568,Zip Code,"29,570","30,000","30,632",0,"42,726","29,930","36,708","32,660","33,904","32,228","36,543",
75569,75569,Zip Code,"32,253","35,458","37,532",0,"29,858","37,447","44,905","51,276","44,366","45,558","43,628",
75570,75570,Zip Code,"36,020","37,981","40,821",0,"37,772","35,444","40,202","48,931","40,822","50,461","44,393",
75571,75571,Zip Code,"30,110","31,157","31,801",0,"36,028","32,313","41,442","42,938","43,182","39,318","42,188",
75572,75572,Zip Code,"33,380","34,673","35,662",0,"32,711","34,397","34,097","41,820","39,213","37,308","42,944",
75574,75574,Zip Code,"39,583","40,962","46,607",0,"34,402","40,520","39,846","46,799","40,625","44,214","46,156",
75601,75601,Zip Code,"37,955","38,194","38,756",0,"30,000","38,732","30,930","37,104","39,104","43,098","46,602",
75602,75602,Zip Code,"31,504","31,920","32,636",0,"39,588","32,799","28,457","32,265","34,694","34,125","34,495",
75603,75603,Zip Code,"45,403","49,076","49,713",0,"32,688","46,459","40,150","41,335","44,694","50,096","53,704",
75604,75604,Zip Code,"42,583","43,004","42,960",0,"46,403","45,055","42,084","49,598","49,756","54,031","55,760",
75605,75605,Zip Code,"49,244","49,701","50,870",0,"44,700","50,767","42,435","48,707","51,926","56,112","62,453",
75630,75630,Zip Code,"30,353","32,097","33,192",0,"51,356","32,098","33,920","39,531","41,574","38,263","48,909",
75631,75631,Zip Code,"43,942","46,333","48,944",0,"31,897","45,275","56,838","45,916","48,135","57,390","54,333",
75633,75633,Zip Code,"38,689","39,844","41,800",0,"45,198","40,435","48,138","54,500","58,855","59,276","56,541",
75638,75638,Zip Code,"37,336","40,288","41,043",0,"40,095","38,923","37,667","41,936","45,453","45,400","47,813",
75639,75639,Zip Code,"40,352","42,056","44,464",0,"39,022","41,396","46,122","49,187","49,754","57,807","60,650",
75640,75640,Zip Code,"37,237","43,140","45,478",0,"41,143","42,818","49,564","51,521","57,249","55,042","51,379",
75643,75643,Zip Code,"34,405","36,439","38,611",0,"42,500","36,235","49,808","54,360","56,997","55,716","55,196",
75644,75644,Zip Code,"36,985","39,713","40,735",0,"35,571","39,803","43,042","49,427","48,606","47,865","47,572",
75645,75645,Zip Code,"41,943","43,198","45,683",0,"39,518","44,676","49,254","54,828","52,227","52,104","56,130",
75647,75647,Zip Code,"39,206","40,064","40,275",0,"44,707","40,382","42,064","53,554","48,071","46,108","50,294",
75650,75650,Zip Code,"50,300","52,746","55,485",0,"40,480","52,375","63,589","67,867","62,054","56,121","69,969",
75651,75651,Zip Code,"36,929","38,309","39,632",0,"52,838","38,289","51,020","48,386","53,049","43,802","48,036",
75652,75652,Zip Code,"39,691","41,150","42,624",0,"38,750","43,229","48,820","46,538","47,553","46,929","47,600",
75654,75654,Zip Code,"40,295","41,569","41,569",0,"43,422","42,490","49,054","50,236","49,542","47,989","47,918",
75656,75656,Zip Code,"34,688","35,763","37,368",0,"42,215","35,124","31,164","34,549","33,947","34,341","39,775",
75657,75657,Zip Code,"31,063","33,000","34,455",0,"35,485","32,517","32,130","35,027","37,626","36,615","40,045",
75661,75661,Zip Code,"35,164","38,250","39,352",0,"32,409","39,082","50,000","47,200","51,354","42,567","48,339",
75662,75662,Zip Code,"44,289","44,480","45,377",0,"39,345","44,456","41,591","43,771","47,520","49,870","55,702",
75667,75667,Zip Code,"30,664","31,833","33,077",0,"44,245","31,339","35,347","40,461","41,694","45,313","50,419",
75668,75668,Zip Code,"34,855","31,042","31,458",0,"31,087","30,446","37,940","35,206","29,409","31,202","33,624",
75669,75669,Zip Code,"36,765","37,593","39,457",0,"30,177","38,125","45,500","44,209","51,160","49,500","54,231",
75670,75670,Zip Code,"29,639","30,217","32,066",0,"38,214","31,007","35,278","35,621","34,148","31,679","37,061",
75672,75672,Zip Code,"44,824","45,764","47,869",0,"31,122","45,662","53,087","47,733","49,827","44,358","48,684",
75681,75681,Zip Code,"35,254","36,940","38,421",0,"45,939","37,991","41,085","44,255","46,921","41,960","43,766",
75683,75683,Zip Code,"44,081","42,016","44,016",0,"37,627","39,286","37,223","38,558","41,484","42,939","42,373",
75684,75684,Zip Code,"38,801","39,832","42,500",0,"39,012","40,332","45,408","46,577","46,346","43,479","48,533",
75686,75686,Zip Code,"36,541","37,101","37,962",0,"40,191","36,269","34,318","42,745","42,828","43,730","43,748",
75687,75687,Zip Code,0,0,0,0,"36,004","33,333","47,500","37,500","45,000","40,000","42,500",
75689,75689,Zip Code,0,0,0,0,"87,500","41,818","47,574","51,071","50,000","43,214","49,196",
75691,75691,Zip Code,"33,736","34,594","36,250",0,"42,826","37,272","48,623","46,607","48,094","50,865","49,144",
75692,75692,Zip Code,"37,022","39,091","38,785",0,"36,575","40,261","52,157","52,307","52,636","46,815","51,246",
75693,75693,Zip Code,"50,531","49,940","50,387",0,"40,526","50,916","46,143","55,507","49,394","61,179","62,712",
75701,75701,Zip Code,"39,046","39,568","41,493",0,"50,708","41,069","39,270","37,390","40,471","46,056","44,099",
75702,75702,Zip Code,"28,630","28,780","29,718",0,"42,037","29,164","28,148","30,574","32,820","33,987","32,339",
75703,75703,Zip Code,"50,890","49,687","52,092",0,"29,143","51,694","52,347","48,345","51,006","52,516","54,012",
75704,75704,Zip Code,"37,557","38,922","40,943",0,"51,221","39,451","36,465","37,663","42,454","47,734","43,228",
75705,75705,Zip Code,"37,458","35,650","37,353",0,"39,455","37,483","41,563","37,008","34,119","36,474","37,045",
75706,75706,Zip Code,"39,414","39,172","41,433",0,"37,198","39,799","38,005","37,323","40,667","44,070","42,834",
75707,75707,Zip Code,"49,281","49,926","53,153",0,"40,023","49,122","50,690","46,677","45,928","52,730","48,739",
75708,75708,Zip Code,"36,479","35,756","37,660",0,"48,962","36,631","36,208","35,469","36,596","36,253","37,205",
75709,75709,Zip Code,"39,472","38,784","40,538",0,"36,619","41,101","49,703","52,645","57,953","56,607","55,104",
75750,75750,Zip Code,"48,469","47,018","49,383",0,"40,961","45,801","46,141","47,321","54,464","59,055","49,180",
75751,75751,Zip Code,"36,000","35,671","38,862",0,"45,979","38,123","31,692","39,118","37,226","40,774","38,290",
75752,75752,Zip Code,"47,470","45,436","47,896",0,"38,080","45,070","35,430","41,198","39,948","47,128","45,811",
75754,75754,Zip Code,"43,435","44,545","46,540",0,"44,885","42,251","37,295","43,184","44,858","45,005","45,409",
75755,75755,Zip Code,"39,454","39,732","41,389",0,"42,116","39,419","43,669","47,713","47,648","46,443","48,521",
75756,75756,Zip Code,"35,688","36,049","38,571",0,"39,341","42,816","41,330","45,347","45,044","45,235","47,518",
75757,75757,Zip Code,"48,722","48,835","51,639",0,"42,703","48,090","44,828","46,910","49,123","56,385","57,179",
75758,75758,Zip Code,"41,221","39,381","43,240",0,"48,163","44,354","40,123","46,684","44,422","46,302","51,175",
75760,75760,Zip Code,"32,048","32,043","32,407",0,"44,360","30,376","38,714","50,305","49,038","59,495","57,251",
75762,75762,Zip Code,"58,632","56,627","60,511",0,"31,000","56,832","60,454","57,634","64,684","70,795","72,301",
75763,75763,Zip Code,"37,761","37,343","39,752",0,"57,711","39,901","42,578","45,000","45,724","47,713","48,445",
75765,75765,Zip Code,"42,888","44,354","45,611",0,"39,899","43,325","43,915","49,486","50,839","54,814","57,091",
75766,75766,Zip Code,"31,755","31,941","32,996",0,"43,382","32,443","33,962","34,390","35,186","37,769","39,640",
75770,75770,Zip Code,"37,852","36,680","39,228",0,"32,705","40,087","41,624","44,896","43,951","47,781","55,974",
75771,75771,Zip Code,"43,743","43,068","45,151",0,"40,015","46,957","50,901","47,883","51,100","56,890","56,090",
75773,75773,Zip Code,"37,217","37,642","38,641",0,"46,876","38,377","40,524","41,633","42,114","45,351","47,273",
75778,75778,Zip Code,"42,075","42,194","44,545",0,"38,272","44,241","37,721","43,975","45,778","45,045","46,185",
75783,75783,Zip Code,"39,750","40,672","42,341",0,"44,375","40,905","42,274","41,382","44,288","47,541","47,748",
75784,75784,Zip Code,"38,333","42,647","44,643",0,"41,064","39,615","35,429","35,000","33,636","34,091","38,750",
75785,75785,Zip Code,"32,789","32,942","33,701",0,"39,012","34,411","40,386","46,232","45,403","46,044","44,552",
75789,75789,Zip Code,"44,032","44,390","45,971",0,"34,385","42,242","40,051","42,049","42,325","53,905","47,380",
75790,75790,Zip Code,"37,386","38,021","39,478",0,"42,045","39,237","40,805","41,741","38,016","41,902","47,133",
75791,75791,Zip Code,"54,366","54,588","56,851",0,"39,447","60,495","64,888","59,291","61,272","66,648","64,165",
75792,75792,Zip Code,"42,350","41,037","44,138",0,"60,120","44,664","52,011","42,500","42,545","41,746","40,748",
75798,75798,Zip Code,0,0,0,0,"44,667","29,286","35,000","40,000","45,000","62,500","68,750",
75799,75799,Zip Code,0,0,0,0,"29,091","47,083","27,955","19,737","30,179","32,188","37,423",
75801,75801,Zip Code,"35,015","35,743","37,233",0,"47,292","37,076","41,524","39,718","44,812","41,751","43,948",
75803,75803,Zip Code,"37,632","38,321","39,274",0,"37,218","38,774","43,015","36,577","41,676","41,262","44,144",
75831,75831,Zip Code,"33,682","34,460","36,179",0,"39,214","35,768","40,702","46,765","47,866","53,362","57,008",
75833,75833,Zip Code,"34,925","35,184","37,629",0,"35,654","36,992","44,481","49,262","52,132","48,770","60,636",
75835,75835,Zip Code,"32,809","32,544","32,595",0,"36,971","30,958","30,354","32,446","32,166","31,828","31,126",
75838,75838,Zip Code,"36,875","35,000","37,813",0,"31,003","36,875","45,200","44,750","48,125","55,288","54,167",
75839,75839,Zip Code,"37,882","38,942","39,709",0,"37,045","36,150","39,951","43,984","45,798","52,793","53,197",
75840,75840,Zip Code,"35,654","37,234","38,931",0,"36,242","41,983","50,000","49,859","47,062","41,387","46,368",
75844,75844,Zip Code,"28,519","29,331","29,506",0,"41,811","31,013","33,352","32,530","32,841","40,286","41,563",
75845,75845,Zip Code,"26,333","26,601","27,556",0,"30,842","29,444","36,485","40,377","38,950","34,006","40,838",
75846,75846,Zip Code,"43,077","42,171","43,049",0,"29,341","41,818","46,400","48,571","46,107","41,887","46,559",
75847,75847,Zip Code,"37,123","36,528","37,075",0,"41,486","34,115","34,197","40,909","40,404","42,250","46,204",
75850,75850,Zip Code,"39,048","39,239","41,724",0,"33,804","41,992","61,779","60,061","53,049","47,083","47,073",
75851,75851,Zip Code,"35,919","35,500","35,485",0,"41,466","36,038","44,008","38,545","42,059","44,416","44,913",
75852,75852,Zip Code,"36,932","35,815","38,221",0,"35,593","33,925","44,656","43,279","51,202","51,844","47,500",
75853,75853,Zip Code,"38,092","38,487","39,013",0,"33,495","42,340","46,212","43,958","47,342","46,804","46,827",
75855,75855,Zip Code,"34,914","34,619","36,364",0,"42,419","34,536","31,707","30,874","36,025","41,533","42,224",
75856,75856,Zip Code,"24,111","24,565","25,156",0,"33,918","29,091","38,947","42,083","41,429","35,000","45,000",
75859,75859,Zip Code,"43,500","45,761","48,021",0,"29,355","48,209","53,276","54,403","48,893","50,250","47,877",
75860,75860,Zip Code,"37,424","38,252","41,051",0,"49,942","39,015","41,959","42,250","51,158","56,766","55,910",
75861,75861,Zip Code,"43,295","44,167","45,139",0,"38,965","47,835","42,753","40,786","43,623","47,108","47,824",
75862,75862,Zip Code,"34,002","34,591","35,793",0,"47,604","34,575","38,566","40,697","41,366","36,460","38,383",
75901,75901,Zip Code,"40,692","41,389","38,482",0,"34,528","38,161","37,875","41,759","42,763","45,298","46,968",
75904,75904,Zip Code,"40,198","41,308","38,699",0,"37,924","37,961","35,487","39,293","38,480","41,866","41,961",
75925,75925,Zip Code,"36,827","37,763","38,663",0,"38,039","37,381","37,576","45,016","39,053","42,547","35,310",
75926,75926,Zip Code,"32,788","31,364","32,283",0,"37,231","33,175","33,909","40,242","37,216","43,818","51,175",
75928,75928,Zip Code,"29,491","30,288","31,939",0,"33,214","32,379","37,727","43,173","43,833","39,339","37,027",
75929,75929,Zip Code,"31,299","32,270","32,674",0,"31,771","30,859","33,800","32,857","34,600","31,954","30,398",
75930,75930,Zip Code,"35,032","35,789","37,254",0,"30,556","34,914","30,243","33,032","31,842","29,856","33,966",
75931,75931,Zip Code,"39,886","42,747","44,881",0,"34,615","41,904","37,423","36,940","47,459","52,646","51,183",
75932,75932,Zip Code,"32,571","34,115","35,439",0,"42,288","33,030","30,116","37,937","44,386","47,500","44,820",
75933,75933,Zip Code,"29,100","29,745","31,341",0,"32,761","33,402","39,340","43,759","44,615","42,949","42,500",
75935,75935,Zip Code,"34,141","35,337","36,290",0,"32,791","31,084","29,621","36,882","38,681","41,618","40,354",
75936,75936,Zip Code,"44,286","44,677","46,731",0,"31,167","43,800","36,208","41,838","38,785","40,198","46,019",
75937,75937,Zip Code,"35,852","36,114","36,511",0,"47,115","34,922","39,944","48,152","45,263","48,043","48,341",
75938,75938,Zip Code,"32,206","33,681","35,086",0,"35,700","33,065","31,127","39,524","37,466","43,588","47,521",
75939,75939,Zip Code,"30,569","30,674","32,611",0,"33,424","30,455","34,935","39,660","41,906","42,758","44,296",
75941,75941,Zip Code,"40,703","43,742","39,796",0,"30,432","36,945","36,266","46,815","47,920","48,622","52,854",
75943,75943,Zip Code,"45,066","45,667","46,379",0,"37,055","42,500","49,571","61,786","61,111","61,682","61,239",
75944,75944,Zip Code,0,0,0,0,"43,560","33,021","41,989","49,000","46,822","46,842","46,306",
75946,75946,Zip Code,"41,575","42,716","43,592",0,"33,810","39,500","41,217","55,564","49,488","45,245","46,334",
75948,75948,Zip Code,"29,086","29,659","30,952",0,"40,262","32,067","33,117","36,159","36,343","34,698","39,363",
75949,75949,Zip Code,"41,761","43,579","40,522",0,"31,908","38,692","38,000","39,704","42,620","42,169","41,309",
75951,75951,Zip Code,"34,731","35,792","37,515",0,"38,643","34,632","34,972","38,657","37,487","34,951","37,374",
75954,75954,Zip Code,"34,040","33,367","34,362",0,"34,420","32,528","32,101","37,136","44,321","41,930","38,631",
75956,75956,Zip Code,"31,980","32,776","34,763",0,"32,917","32,956","37,323","39,500","41,606","40,079","38,739",
75959,75959,Zip Code,"33,763","35,197","37,115",0,"33,065","33,865","32,921","31,134","31,757","28,205","35,185",
75960,75960,Zip Code,"33,026","30,645","33,276",0,"33,694","30,385","36,781","39,142","42,258","41,229","44,798",
75961,75961,Zip Code,"26,712","27,564","27,820",0,"30,448","27,627","29,112","35,079","28,727","31,414","34,442",
75962,75962,Zip Code,0,0,0,0,"27,877","14,999","20,000","17,500","18,333","152,500","137,500",
75964,75964,Zip Code,"29,613","30,194","30,538",0,"14,999","30,403","33,407","42,186","37,961","40,988","41,575",
75965,75965,Zip Code,"40,574","40,703","41,372",0,"30,498","36,594","35,142","40,549","40,235","45,061","44,587",
75966,75966,Zip Code,"32,879","34,098","35,776",0,"36,676","33,600","28,140","35,000","36,456","34,112","33,948",
75968,75968,Zip Code,"30,429","30,203","31,929",0,"33,089","28,910","36,852","32,348","32,898","32,531","37,829",
75969,75969,Zip Code,"41,081","42,450","41,170",0,"29,097","40,216","32,130","40,579","44,190","49,806","44,933",
75972,75972,Zip Code,"33,551","34,710","35,404",0,"40,208","31,770","26,263","28,681","30,615","31,160","33,149",
75973,75973,Zip Code,"36,032","36,923","38,849",0,"31,405","35,291","48,484","53,947","55,251","47,213","46,168",
75974,75974,Zip Code,"26,270","29,322","30,560",0,"35,567","29,640","29,647","35,316","39,929","39,222","41,803",
75975,75975,Zip Code,"36,067","37,590","39,441",0,"29,532","31,846","32,575","40,000","37,758","37,215","37,500",
75976,75976,Zip Code,"33,670","34,185","35,476",0,"32,166","32,451","29,800","34,545","31,429","32,500","33,468",
75977,75977,Zip Code,"23,000","23,250","25,000",0,"32,371","25,000","27,083","34,800","44,310","44,808","41,000",
75979,75979,Zip Code,"33,307","34,023","35,275",0,"24,857","33,263","34,497","35,164","37,457","39,095","43,230",
75980,75980,Zip Code,"36,081","37,941","35,169",0,"33,615","34,467","35,330","41,144","47,511","40,608","41,830",
76001,76001,Zip Code,"76,294","77,981","78,567",0,"34,622","74,467","68,284","68,135","72,913","83,983","87,804",
76002,76002,Zip Code,"83,703","85,241","87,890",0,"74,633","83,567","73,160","81,771","84,600","83,978","86,127",
76005,76005,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
76006,76006,Zip Code,"48,483","48,344","47,918",0,"84,287","45,836","42,264","43,172","44,203","45,623","44,540",
76008,76008,Zip Code,"79,741","78,924","86,324",0,"46,903","77,531","85,182","108,553","100,791","103,686","109,965",
76009,76009,Zip Code,"51,248","51,420","53,872",0,"80,087","50,504","45,559","50,624","56,366","53,889","54,357",
76010,76010,Zip Code,"32,806","33,917","33,271",0,"51,157","32,002","31,059","30,872","32,210","33,199","32,868",
76011,76011,Zip Code,"36,104","35,952","36,057",0,"32,459","34,443","32,361","30,142","33,450","37,154","36,547",
76012,76012,Zip Code,"58,031","56,321","56,456",0,"35,006","53,879","48,871","50,612","52,991","61,610","60,810",
76013,76013,Zip Code,"43,890","43,908","44,181",0,"54,935","42,957","43,690","44,328","47,141","50,404","47,760",
76014,76014,Zip Code,"47,737","47,344","47,933",0,"43,471","45,645","36,599","39,035","41,793","44,676","48,718",
76015,76015,Zip Code,"49,880","49,849","49,960",0,"46,484","48,120","44,462","44,719","48,461","51,574","48,208",
76016,76016,Zip Code,"82,693","81,837","82,861",0,"49,314","79,380","73,071","70,068","75,746","82,847","87,270",
76017,76017,Zip Code,"68,886","68,997","70,281",0,"80,634","66,955","62,353","64,168","66,588","70,860","71,069",
76018,76018,Zip Code,"70,075","68,416","68,384",0,"68,833","65,250","58,294","60,144","63,042","68,573","69,181",
76019,76019,Zip Code,0,0,0,0,"66,029","41,750",0,0,0,0,0,
76020,76020,Zip Code,"49,538","50,371","52,554",0,"47,000","50,594","50,951","56,276","58,299","60,398","62,679",
76021,76021,Zip Code,"65,195","63,294","63,763",0,"51,556","61,726","57,293","59,153","62,225","68,695","66,939",
76022,76022,Zip Code,"48,331","48,230","48,726",0,"62,619","48,559","48,488","50,071","50,843","55,317","51,476",
76023,76023,Zip Code,"46,119","47,975","50,551",0,"49,885","50,518","43,226","54,649","55,674","53,387","60,950",
76028,76028,Zip Code,"60,865","59,900","61,662",0,"50,555","61,659","62,466","67,566","72,382","70,650","72,944",
76031,76031,Zip Code,"41,832","42,095","43,681",0,"61,732","41,554","41,111","45,932","47,615","49,036","51,331",
76033,76033,Zip Code,"41,999","43,657","44,553",0,"42,507","45,468","43,952","48,565","51,180","52,144","53,225",
76034,76034,Zip Code,"134,876","130,644","132,152",0,"45,157","129,506","129,330","134,025","138,282","152,214","151,046",
76035,76035,Zip Code,"52,321","68,800","73,594",0,"131,812","71,472","69,318","88,799","85,256","96,791","97,978",
76036,76036,Zip Code,"57,413","56,138","56,389",0,"71,847","56,328","61,219","62,314","67,326","69,297","70,198",
76039,76039,Zip Code,"60,243","59,419","60,421",0,"58,385","57,081","55,645","57,582","63,054","63,877","63,127",
76040,76040,Zip Code,"47,719","46,892","48,111",0,"58,023","45,567","43,852","45,525","45,425","48,047","48,777",
76041,76041,Zip Code,"58,333","58,750","61,250",0,"46,944","57,095","57,639","55,882","57,372","54,044","64,338",
76043,76043,Zip Code,"43,816","45,337","47,500",0,"57,917","47,052","49,859","45,530","55,877","63,527","56,543",
76044,76044,Zip Code,"55,925","56,373","57,517",0,"46,764","56,805","49,154","59,938","59,937","67,415","67,440",
76048,76048,Zip Code,"43,662","43,857","47,561",0,"57,078","44,621","46,161","43,420","47,807","52,360","51,315",
76049,76049,Zip Code,"57,784","59,449","64,391",0,"45,313","61,434","64,370","57,271","63,556","67,688","64,487",
76050,76050,Zip Code,"58,672","58,580","60,242",0,"62,347","56,159","52,079","56,106","55,727","60,021","59,663",
76051,76051,Zip Code,"80,227","79,035","79,394",0,"56,436","74,580","68,933","71,226","71,511","78,697","77,989",
76052,76052,Zip Code,"92,947","90,000","93,841",0,"76,634","87,807","85,389","91,835","88,951","98,760","109,977",
76053,76053,Zip Code,"47,163","47,500","48,361",0,"90,234","46,183","44,676","44,438","47,400","50,380","51,586",
76054,76054,Zip Code,"85,904","85,270","86,530",0,"47,022","84,778","80,449","84,175","87,908","95,266","97,747",
76055,76055,Zip Code,"39,568","40,672","43,358",0,"85,570","42,210","37,551","46,250","46,495","51,341","49,181",
76058,76058,Zip Code,"50,911","52,137","54,316",0,"42,313","52,544","46,693","52,212","55,118","61,019","60,847",
76059,76059,Zip Code,"38,177","39,167","40,420",0,"53,103","40,293","39,595","41,276","42,725","42,761","42,471",
76060,76060,Zip Code,"60,291","55,082","56,527",0,"40,271","55,413","57,048","60,952","68,486","83,236","81,721",
76063,76063,Zip Code,"80,971","78,882","79,741",0,"56,117","73,176","79,387","82,425","84,556","94,218","92,904",
76064,76064,Zip Code,"63,107","60,234","62,788",0,"74,140","60,236","71,124","68,431","66,277","65,186","62,267",
76065,76065,Zip Code,"68,508","68,072","68,410",0,"60,671","70,220","77,159","81,280","79,618","82,485","84,858",
76066,76066,Zip Code,"49,658","50,455","54,167",0,"71,441","51,125","52,881","69,853","68,064","68,056","70,389",
76067,76067,Zip Code,"33,955","35,620","37,577",0,"51,518","36,841","41,782","36,788","43,009","41,540","41,166",
76070,76070,Zip Code,"54,773","55,455","58,889",0,"36,381","58,102","61,149","62,829","71,711","78,378","67,021",
76071,76071,Zip Code,"47,974","49,958","54,775",0,"60,897","51,050","48,599","65,356","71,211","72,325","78,625",
76073,76073,Zip Code,"53,151","53,723","55,823",0,"51,211","56,772","47,660","70,379","63,790","62,471","67,913",
76077,76077,Zip Code,"47,250","42,059","45,769",0,"56,889","45,255","51,667","44,258","50,847","58,789","48,385",
76078,76078,Zip Code,"54,590","55,853","59,657",0,"46,707","58,055","50,290","67,020","67,757","70,444","71,111",
76082,76082,Zip Code,"52,026","51,308","54,891",0,"58,067","52,975","47,631","60,318","59,985","57,978","61,024",
76084,76084,Zip Code,"57,380","58,078","60,465",0,"53,530","60,079","51,998","58,273","62,034","56,084","54,375",
76085,76085,Zip Code,"53,371","51,250","54,529",0,"60,574","52,801","46,409","64,748","64,079","57,630","66,693",
76086,76086,Zip Code,"41,656","43,515","47,105",0,"54,076","43,545","39,356","51,349","54,012","48,786","58,458",
76087,76087,Zip Code,"66,716","69,336","76,189",0,"44,183","69,576","65,195","90,002","78,873","73,245","80,756",
76088,76088,Zip Code,"52,889","53,373","57,328",0,"70,672","55,977","55,332","75,096","73,811","67,199","68,666",
76092,76092,Zip Code,"163,116","158,953","158,562",0,"56,329","151,511","161,263","160,743","154,607","174,790","176,674",
76093,76093,Zip Code,"41,354","43,962","43,696",0,"154,758","42,790","48,758","58,512","60,873","56,970","59,934",
76102,76102,Zip Code,"29,577","29,250","31,442",0,"43,698","28,921","33,881","41,904","50,878","58,264","57,541",
76103,76103,Zip Code,"35,075","34,761","35,668",0,"30,307","35,938","37,599","34,791","37,195","40,802","36,307",
76104,76104,Zip Code,"19,937","19,787","20,501",0,"36,374","19,461","21,645","21,413","22,556","26,446","24,485",
76105,76105,Zip Code,"26,151","26,017","27,169",0,"20,302","24,961","25,174","24,776","24,465","25,387","27,120",
76106,76106,Zip Code,"33,364","32,977","34,359",0,"25,539","31,770","29,846","29,652","32,045","33,827","37,753",
76107,76107,Zip Code,"40,077","39,647","40,501",0,"32,817","38,577","45,565","45,718","49,525","55,450","62,217",
76108,76108,Zip Code,"45,608","44,958","46,029",0,"40,006","48,156","53,510","58,515","61,556","61,239","62,410",
76109,76109,Zip Code,"53,012","51,907","52,886",0,"47,867","49,752","51,865","51,249","56,470","58,148","60,760",
76110,76110,Zip Code,"37,427","37,496","38,772",0,"52,621","35,768","33,380","34,804","37,003","40,803","41,017",
76111,76111,Zip Code,"37,139","36,521","37,553",0,"36,832","36,088","36,425","38,922","43,779","44,230","42,549",
76112,76112,Zip Code,"36,939","36,044","36,992",0,"37,333","35,882","33,724","34,320","35,768","38,811","39,153",
76114,76114,Zip Code,"34,445","34,086","34,857",0,"35,706","34,256","37,084","38,299","37,787","41,110","42,724",
76115,76115,Zip Code,"31,607","31,140","31,934",0,"35,104","31,041","26,828","26,459","27,825","31,579","31,411",
76116,76116,Zip Code,"39,633","38,784","39,098",0,"31,611","39,590","40,072","40,085","40,069","43,396","44,069",
76117,76117,Zip Code,"40,357","40,580","41,239",0,"39,038","38,755","37,389","40,789","43,160","42,766","44,659",
